number,created_at,closed_at
36643,2020-04-30T14:22:36Z,2020-05-04T14:13:49Z
36645,2020-04-30T14:25:11Z,2020-05-13T17:00:12Z
36658,2020-05-01T20:22:05Z,2020-05-03T17:18:37Z
36659,2020-05-02T04:30:37Z,2020-05-03T15:43:42Z
36671,2020-05-03T16:58:49Z,2020-05-03T17:06:04Z
36676,2020-05-04T03:18:57Z,2020-05-04T08:38:20Z
36682,2020-05-04T08:56:20Z,2020-05-04T18:21:12Z
36685,2020-05-04T14:45:38Z,2020-05-05T08:58:33Z
36687,2020-05-04T15:58:09Z,2020-05-05T13:11:42Z
36702,2020-05-05T10:58:32Z,2020-05-10T14:18:14Z
36703,2020-05-05T11:05:18Z,2020-05-08T12:48:07Z
36708,2020-05-05T14:50:49Z,2020-05-08T09:56:58Z
36714,2020-05-05T18:52:10Z,2020-05-05T19:00:27Z
36715,2020-05-05T20:20:26Z,2020-05-09T13:17:09Z
36717,2020-05-05T21:56:47Z,2020-05-16T09:08:54Z
36719,2020-05-06T09:05:39Z,2020-05-06T11:28:28Z
36723,2020-05-06T10:06:08Z,2020-05-30T18:43:26Z
36728,2020-05-06T16:08:55Z,2020-05-15T08:16:57Z
36730,2020-05-06T18:55:52Z,2020-05-07T13:30:58Z
36731,2020-05-06T19:49:17Z,2020-05-15T08:16:48Z
36733,2020-05-07T04:23:10Z,2020-05-08T00:15:53Z
36734,2020-05-07T09:13:00Z,2020-05-07T09:27:27Z
36740,2020-05-07T12:35:25Z,2020-05-16T09:17:08Z
36741,2020-05-07T14:37:41Z,2020-05-07T15:08:12Z
36752,2020-05-08T09:26:52Z,2020-05-08T09:39:14Z
36755,2020-05-08T10:41:32Z,2020-05-18T10:32:06Z
36760,2020-05-08T11:38:05Z,2020-05-08T14:53:38Z
36767,2020-05-08T22:26:09Z,2020-05-08T22:33:03Z
36768,2020-05-09T00:50:41Z,2020-05-09T23:27:32Z
36770,2020-05-09T10:00:53Z,2020-05-10T17:56:04Z
36772,2020-05-09T17:49:52Z,2020-05-10T19:42:53Z
36781,2020-05-11T10:24:57Z,2020-05-11T15:47:34Z
36782,2020-05-11T10:51:26Z,2020-05-11T11:37:22Z
36787,2020-05-12T09:53:07Z,2020-05-14T14:52:46Z
36793,2020-05-12T15:26:54Z,2020-05-12T19:00:48Z
36797,2020-05-12T18:16:12Z,2020-05-13T11:36:45Z
36801,2020-05-13T08:12:11Z,2020-05-17T13:16:36Z
36803,2020-05-13T11:11:27Z,2020-05-15T09:18:38Z
36804,2020-05-13T11:12:08Z,2020-05-16T09:20:19Z
36807,2020-05-13T13:33:38Z,2020-05-15T09:55:58Z
36812,2020-05-13T20:24:30Z,2020-05-22T17:10:47Z
36813,2020-05-13T20:58:04Z,2020-05-18T21:39:13Z
36814,2020-05-13T22:45:19Z,2020-05-26T16:00:35Z
36815,2020-05-14T10:45:20Z,2020-05-14T11:34:51Z
36817,2020-05-14T23:02:29Z,2020-05-15T15:47:32Z
36819,2020-05-15T09:48:47Z,2020-05-15T15:12:00Z
36825,2020-05-15T14:25:02Z,2020-05-15T14:41:08Z
36827,2020-05-15T19:12:56Z,2020-05-18T12:25:31Z
36834,2020-05-16T12:03:35Z,2020-05-16T14:49:16Z
36836,2020-05-16T13:05:45Z,2020-05-18T07:50:16Z
36840,2020-05-16T16:08:16Z,2020-06-03T13:36:03Z
36843,2020-05-16T19:32:48Z,2020-05-17T16:56:32Z
36848,2020-05-17T17:44:30Z,2020-05-17T21:39:01Z
36849,2020-05-17T17:56:39Z,2020-05-20T16:28:02Z
36852,2020-05-18T10:55:16Z,2020-05-30T18:41:10Z
36853,2020-05-18T11:41:30Z,2020-05-18T12:16:03Z
36854,2020-05-18T12:28:04Z,2020-05-18T12:29:31Z
36857,2020-05-18T15:15:29Z,2020-05-27T06:04:55Z
36861,2020-05-18T18:49:59Z,2020-05-18T21:52:51Z
36877,2020-05-20T08:56:53Z,2020-05-20T09:01:26Z
36881,2020-05-20T15:37:00Z,2020-05-20T16:38:20Z
36884,2020-05-20T19:05:20Z,2020-05-20T19:45:58Z
36887,2020-05-20T21:17:01Z,2020-05-21T08:15:28Z
